,SK_ID_CURR,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,DAYS_EMPLOYED_OUTLIERS
7311,153458,Cash loans,F,N,Y,1,225000.0,239850.0,29844.0,225000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010032,35.62191780821918,-1379.0,-515.0,-544,9.0,1,1,1,1,0,0,Accountants,3.0,2,2,MONDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.1851676593032798,0.010959747268106,0.1245194708919845,0.0928,0.0781,0.9876,0.7552,0.0227,0.2132,0.1838,0.3608,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9866,0.7583,0.0203,0.1208,0.1034,0.375,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9876,0.7585,0.0223,0.24,0.2069,0.375,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.2136,Panel,No,3.0,0.0,3.0,0.0,-503.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,False
7670,156213,Cash loans,F,N,Y,1,135000.0,360000.0,19660.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018209,22.663013698630134,-611.0,-8267.0,-935,9.0,1,1,1,1,0,0,Laborers,2.0,3,3,TUESDAY,6,0,0,0,0,1,1,Business Entity Type 3,0.189529257473192,0.0133328578820688,0.1342654235549427,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-451.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False
8865,164766,Cash loans,M,N,N,2,94500.0,412614.0,30154.5,364500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.028663,27.70958904109589,-216.0,-4868.0,-2768,9.0,1,1,0,1,1,0,Laborers,4.0,2,2,THURSDAY,11,0,0,0,0,1,1,Industry: type 1,0.0504351008602883,0.0001113521337541,0.0534780873611726,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,3.0,0.0,3.0,0.0,-197.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,3.0,False
9045,165934,Cash loans,M,N,Y,0,157500.0,418743.0,33214.5,342000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.031329,42.273972602739725,-899.0,-7029.0,-4477,9.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 2,0.2619367535401318,0.0590299845895239,0.1528662291550415,0.2598,0.1916,0.9836,0.7756,0.389,0.28,0.2414,0.3333,0.2083,0.0921,0.2118,0.1646,0.0,0.2849,0.2647,0.1988,0.9836,0.7844,0.3926,0.282,0.2414,0.3333,0.2083,0.0942,0.2314,0.1715,0.0,0.3016,0.2623,0.1916,0.9836,0.7786,0.3915,0.28,0.2414,0.3333,0.2083,0.0937,0.2155,0.1676,0.0,0.2909,org spec account,block of flats,0.2127,Panel,No,5.0,1.0,5.0,1.0,-236.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False
9313,167851,Cash loans,M,Y,Y,1,202500.0,550980.0,40221.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,32.4986301369863,-2650.0,-2505.0,-4522,5.0,1,1,0,1,0,0,Laborers,3.0,3,3,TUESDAY,7,0,0,0,0,1,1,Business Entity Type 3,0.132907251760836,0.0748462524119886,0.1491674613233488,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,2.0,0.0,2.0,0.0,-428.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
9624,170030,Cash loans,M,N,N,0,112500.0,242950.5,19323.0,184500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,Rented apartment,0.010032,33.87945205479452,-408.0,-1813.0,-667,9.0,1,1,0,1,0,0,Laborers,1.0,2,2,THURSDAY,2,0,0,0,0,1,1,Housing,0.1685020714329271,0.179202860937802,0.2366108235287817,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-944.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,False
11025,180036,Cash loans,F,N,Y,0,90000.0,237024.0,15277.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,52.85753424657534,-1362.0,-1414.0,-204,9.0,1,1,0,1,0,0,Security staff,2.0,3,3,WEDNESDAY,9,0,0,0,0,0,0,Security,0.2924644262254662,0.0321921817086067,0.1342654235549427,0.0742,0.0655,0.9881,0.8368,0.0174,0.08,0.069,0.3333,0.375,0.0527,0.0605,0.0644,0.0,0.0,0.0756,0.0679,0.9881,0.8432,0.0175,0.0806,0.069,0.3333,0.375,0.0539,0.0661,0.0671,0.0,0.0,0.0749,0.0655,0.9881,0.8390000000000001,0.0175,0.08,0.069,0.3333,0.375,0.0536,0.0616,0.0656,0.0,0.0,reg oper account,block of flats,0.0602,Panel,No,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,False
11358,182448,Cash loans,F,N,Y,0,202500.0,430420.5,44235.0,387000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018801,38.31506849315068,-249.0,-7984.0,-3158,9.0,1,1,0,1,0,0,Sales staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.0438147755543131,0.1455942152148,0.1873887653772306,0.3299,0.2374,0.9816,0.7484,0.1613,0.36,0.3103,0.3333,0.375,0.2566,0.269,0.3314,1.0,0.2177,0.3361,0.2463,0.9816,0.7583,0.1627,0.3625,0.3103,0.3333,0.375,0.2625,0.2938,0.3453,1.0,0.2305,0.3331,0.2374,0.9816,0.7518,0.1623,0.36,0.3103,0.3333,0.375,0.2611,0.2736,0.3374,1.0,0.2223,reg oper spec account,block of flats,0.4287,Panel,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11522,183658,Cash loans,F,Y,N,0,90000.0,601470.0,30838.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,38.73150684931507,-1596.0,-4554.0,-1523,19.0,1,1,0,1,0,0,Security staff,2.0,3,3,TUESDAY,11,0,0,0,0,0,0,School,0.1361948058002742,0.5511455840178614,0.1566398270314114,0.0082,0.0781,0.9747,0.6532,0.0007,0.0,0.0345,0.0417,0.0833,0.01,0.0067,0.0067,0.0,0.0,0.0084,0.077,0.9747,0.6668,0.0007,0.0,0.0345,0.0417,0.0833,0.0102,0.0073,0.0069999999999999,0.0,0.0,0.0083,0.0778,0.9747,0.6578,0.0007,0.0,0.0345,0.0417,0.0833,0.0102,0.0068,0.0068,0.0,0.0,not specified,block of flats,0.0056,Wooden,Yes,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
11936,186695,Cash loans,F,N,Y,0,112500.0,355806.0,27666.0,297000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.018029,23.684931506849317,-361.0,-4325.0,-1309,9.0,1,1,0,1,0,0,Waiters/barmen staff,2.0,3,3,THURSDAY,11,0,0,0,1,0,1,Business Entity Type 3,0.0934806326440889,0.0947726639522661,0.11911906455945,0.4,0.0781,0.9826,0.7552,0.0227,0.48,0.4138,0.3333,0.2083,0.0483,0.0756,0.4848,0.0,0.0196,0.4076,0.077,0.9826,0.7583,0.0203,0.4834,0.4138,0.3333,0.2083,0.0462,0.0817,0.5051,0.0,0.0207,0.4039,0.0778,0.9826,0.7585,0.0223,0.48,0.4138,0.3333,0.2083,0.0488,0.077,0.4935,0.0,0.02,not specified,block of flats,0.3856,Panel,No,4.0,0.0,4.0,0.0,-180.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False
13083,195050,Cash loans,M,Y,Y,0,157500.0,601470.0,30838.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.0228,38.86301369863013,-1056.0,-8255.0,-5092,65.0,1,1,0,1,0,1,Low-skill Laborers,1.0,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.0304544409624482,0.0441295406723702,0.1061556230153924,0.1536,0.0627,0.9821,0.7552,0.0227,0.04,0.0345,0.2917,0.3333,0.0331,0.0756,0.0664,0.0,0.0129,0.1565,0.0651,0.9821,0.7648,0.0203,0.0403,0.0345,0.2917,0.3333,0.0339,0.0817,0.0692,0.0,0.0137,0.1551,0.0627,0.9821,0.7585,0.0223,0.04,0.0345,0.2917,0.3333,0.0337,0.077,0.0676,0.0,0.0132,reg oper account,block of flats,0.0867,Panel,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False
16065,215910,Cash loans,M,Y,Y,0,81000.0,473841.0,37566.0,387000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005084,49.37260273972603,-963.0,-731.0,-1550,34.0,1,1,0,1,0,0,Low-skill Laborers,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.0414834360883209,0.5809531397741714,0.047600735169013,0.0412,0.1575,0.9752,0.7552,0.0227,0.0,0.1724,0.1667,0.2083,0.0483,0.0756,0.0788,0.0,0.0,0.042,0.1634,0.9747,0.7583,0.0203,0.0,0.069,0.1667,0.2083,0.0462,0.0817,0.0327,0.0,0.0,0.0416,0.1575,0.9752,0.7585,0.0223,0.0,0.1724,0.1667,0.2083,0.0488,0.077,0.0802,0.0,0.0,not specified,block of flats,0.0247,"Stone, brick",No,0.0,0.0,0.0,0.0,-575.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,False
18389,233582,Cash loans,M,Y,N,1,202500.0,450000.0,24543.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,23.03835616438356,-1471.0,-3149.0,-1089,9.0,1,1,1,1,1,0,Laborers,3.0,2,2,FRIDAY,18,0,1,1,0,1,1,Business Entity Type 3,0.5067712615026179,0.0034170712528231,0.1153866620073356,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-91.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4.0,5.0,False
18748,236266,Cash loans,F,N,N,0,135000.0,450000.0,35685.0,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.005084,27.742465753424657,-1349.0,-5229.0,-390,9.0,1,1,0,1,0,0,Sales staff,2.0,2,2,WEDNESDAY,17,0,0,0,1,1,1,Self-employed,0.0765666015137131,0.1116560489192557,0.2250868621163805,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,1.0,0.0,1.0,0.0,-467.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,False
18962,237772,Cash loans,M,Y,N,0,112500.0,395640.0,36418.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.002134,27.18082191780822,-248.0,-4290.0,-1843,13.0,1,1,0,1,0,0,Drivers,2.0,3,3,THURSDAY,6,0,0,0,1,1,0,Industry: type 9,0.5067712615026179,0.0015975972152387,0.5190973382084597,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-362.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,False
20706,250236,Cash loans,M,N,N,1,180000.0,541323.0,29493.0,405000.0,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,0.009334,44.83835616438356,-1327.0,-1191.0,-4352,9.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 2,0.5067712615026179,0.0573830082685797,0.1131963530622281,0.0031,0.0781,0.9771,0.7552,0.0227,0.0,0.1034,0.0417,0.2083,0.0119,0.0756,0.0219,0.0,0.0002,0.0032,0.077,0.9767,0.7583,0.0203,0.0,0.069,0.0417,0.2083,0.0122,0.0817,0.0213,0.0,0.0002,0.0031,0.0778,0.9771,0.7585,0.0223,0.0,0.1034,0.0417,0.2083,0.0121,0.077,0.0223,0.0,0.0002,not specified,block of flats,0.0161,Wooden,No,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False
21085,253044,Cash loans,M,N,N,0,103500.0,430996.5,34051.5,360000.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.018634,37.36164383561644,-1347.0,-7494.0,-3709,9.0,1,1,1,1,0,0,Laborers,2.0,2,2,SUNDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.1753600719569478,0.2626689750185361,0.1595195404777181,0.2196,0.2138,0.9876,0.8232,0.0155,0.24,0.2069,0.375,0.0417,0.1321,0.1765,0.2239,0.0232,0.3741,0.2206,0.2219,0.9876,0.8301,0.0156,0.2417,0.2069,0.375,0.0417,0.1352,0.1928,0.2333,0.0233,0.3066,0.2217,0.2138,0.9876,0.8256,0.0156,0.24,0.2069,0.375,0.0417,0.1344,0.1796,0.2279,0.0233,0.3819,reg oper account,block of flats,0.254,"Stone, brick",No,0.0,0.0,0.0,0.0,-184.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,False
21220,253975,Cash loans,M,N,Y,0,225000.0,258322.5,30654.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.022625,33.652054794520545,-1228.0,-2268.0,-4851,9.0,1,1,1,1,0,0,Laborers,1.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.2256392106268369,0.0341294913712866,0.1351060157401717,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,3.0,0.0,3.0,0.0,-201.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,False
22815,265895,Cash loans,M,N,N,0,121500.0,450000.0,24412.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,40.85753424657534,-810.0,-4228.0,-343,9.0,1,1,0,1,1,1,Laborers,2.0,2,2,SATURDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.2407829954587692,0.0135629160141975,0.0902209392907684,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-553.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,False
22908,266468,Cash loans,F,N,Y,0,67500.0,433458.0,22261.5,310500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.01885,56.45205479452055,-1765.0,-7250.0,-3959,9.0,1,0,0,1,1,0,Laborers,2.0,2,2,TUESDAY,9,0,0,0,1,0,0,XNA,0.5067712615026179,0.0454002321933367,0.0564751797291575,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-1104.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,True
23323,269610,Cash loans,F,N,N,2,144000.0,450000.0,35554.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.0228,37.0,-1089.0,-2717.0,-4855,9.0,1,1,1,1,1,0,Laborers,4.0,2,2,MONDAY,17,0,0,0,0,1,1,Housing,0.1454869153405779,0.3748887597566196,0.059629657546692,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,1.0,0.0,1.0,0.0,-1445.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,2.0,False
23568,271363,Cash loans,F,N,N,0,126000.0,360000.0,18508.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,30.616438356164384,-947.0,-1471.0,-3781,9.0,1,1,0,1,1,0,Laborers,2.0,2,2,FRIDAY,15,0,0,0,0,1,1,Business Entity Type 3,0.5067712615026179,0.0202637715148308,0.1684161714286957,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,3.0,0.0,3.0,0.0,-663.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,False
24459,278318,Cash loans,F,N,Y,0,225000.0,790830.0,62613.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,38.99178082191781,-655.0,-811.0,-1147,9.0,1,1,0,1,0,0,Managers,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Trade: type 3,0.5067712615026179,0.1912957162229927,0.028474247884757,0.0536,0.1114,0.9677,0.5579999999999999,0.0108,0.0,0.1724,0.0833,0.125,0.0527,0.042,0.0735,0.0077,0.0929,0.0546,0.1156,0.9677,0.5753,0.0109,0.0,0.1724,0.0833,0.125,0.0539,0.0459,0.0766,0.0078,0.0984,0.0541,0.1114,0.9677,0.5639,0.0109,0.0,0.1724,0.0833,0.125,0.0536,0.0428,0.0748,0.0078,0.0949,reg oper account,block of flats,0.0839,Block,No,0.0,0.0,0.0,0.0,-376.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,False
24803,280653,Cash loans,F,N,Y,1,225000.0,286704.0,22779.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.018029,30.40821917808219,-1373.0,-4816.0,-3734,9.0,1,1,0,1,0,0,Laborers,2.0,3,3,FRIDAY,4,0,0,0,0,1,1,Construction,0.3537257666322923,0.1768477384335714,0.0523933458392391,0.0928,0.0781,0.9816,0.7552,0.0227,0.0,0.1379,0.1667,0.2083,0.0483,0.0756,0.077,0.0,0.0038,0.0851,0.077,0.9816,0.7583,0.0203,0.0,0.1379,0.1667,0.2083,0.0462,0.0817,0.0751,0.0,0.0012,0.0926,0.0778,0.9816,0.7585,0.0223,0.0,0.1379,0.1667,0.2083,0.0488,0.077,0.0776,0.0,0.0031,not specified,block of flats,0.0707,Others,No,0.0,0.0,0.0,0.0,-183.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,False
